fid,confidence,metadata,class,source,reviewed,code,created_by
10293,"5",,4,square,,DIOSAN,kanoa
10294,"5",,4,square,,DIOSAN,kanoa
10295,"5",,4,square,,DIOSAN,kanoa
10296,"5",,4,square,,DIOSAN,kanoa
10297,"5",,3,square,,GREROB,kanoa
10298,"5",,4,square,,DIOSAN,kanoa
10299,"5",,2,square,,METPOL,kanoa
10300,"5",,3,square,,GREROB,kanoa
10301,"5",,2,square,,METPOL,kanoa
10302,"5",,3,square,,GREROB,kanoa
10303,"5",,4,square,,DIOSAN,kanoa
10304,"5",,0,square,,FLNDED,kanoa
10305,"5",,3,square,,GREROB,kanoa
10306,"5",,3,square,,GREROB,kanoa
10307,"5",,3,square,,GREROB,kanoa
10308,"5",,3,square,,GREROB,kanoa
10309,"5",,3,square,,GREROB,kanoa
10310,"5",,3,square,,GREROB,kanoa
10311,"5",,4,square,,DIOSAN,kanoa
10312,"5",,4,square,,DIOSAN,kanoa
10313,"5",,4,square,,DIOSAN,kanoa
10314,"5",,3,square,,GREROB,kanoa
10315,"5",,3,square,,GREROB,kanoa
10316,"5",,3,square,,GREROB,kanoa
10317,"5",,3,square,,GREROB,kanoa
10318,"5",,2,square,,METPOL,kanoa
10319,"5",,4,square,,DIOSAN,kanoa
10320,"5",,4,square,,DIOSAN,kanoa
10321,"5",,4,square,,DIOSAN,kanoa
10322,"5",,3,square,,GREROB,kanoa
10323,"5",,3,square,,GREROB,kanoa
10324,"5",,4,square,,DIOSAN,kanoa
10325,"5",,4,square,,DIOSAN,kanoa
10326,"5",,3,square,,GREROB,kanoa
10327,"5",,3,square,,GREROB,kanoa
10328,"5",,3,square,,GREROB,kanoa
10329,"5",,3,square,,GREROB,kanoa
10330,"5",,3,square,,GREROB,kanoa
10331,"5",,3,square,,GREROB,kanoa
10332,"5",,0,square,,UNPRED,kanoa
10333,"5",,0,square,,UNPRED,kanoa
10334,"5",,3,square,,GREROB,kanoa
10335,"5",,3,square,,GREROB,kanoa
10336,"5",,3,square,,GREROB,kanoa
10337,"5",,4,square,,DIOSAN,kanoa
10338,"5",,4,square,,DIOSAN,kanoa
10339,"5",,3,square,,GREROB,kanoa
10340,"5",DIOSAN,0,square,,STDDED,kanoa
10341,"5",,4,square,,DIOSAN,kanoa
10342,"5",,3,square,,GREROB,kanoa
10343,"5",,1,square,,JACMIM,kanoa
10344,"5",,4,square,,DIOSAN,kanoa
10345,"5",,3,square,,GREROB,kanoa
10346,"5",,2,square,,METPOL,kanoa
10347,"5",,2,square,,METPOL,kanoa
10348,"5",,3,square,,GREROB,kanoa
10349,"5",,3,square,,GREROB,kanoa
10350,"5",,3,square,,GREROB,kanoa
10351,"5",,0,square,,FLNDED,kanoa
10352,"5",,4,square,,DIOSAN,kanoa
10353,"5",,3,square,,GREROB,kanoa
10354,"5",,1,square,,JACMIM,kanoa
10355,"5",,4,square,,DIOSAN,kanoa
10356,"5",,3,square,,GREROB,kanoa
10357,"5",,2,square,,METPOL,kanoa
10358,"5",,4,square,,DIOSAN,kanoa
10359,"5",,4,square,,DIOSAN,kanoa
10360,"5",,3,square,,GREROB,kanoa
10361,"5",,3,square,,GREROB,kanoa
10362,"5",,3,square,,GREROB,kanoa
10363,"5",,3,square,,GREROB,kanoa
10364,"5",,2,square,,METPOL,kanoa
10365,"5",,4,square,,DIOSAN,kanoa
10366,"5",,3,square,,GREROB,kanoa
10367,"5",,3,square,,GREROB,kanoa
10368,"5",,4,square,,DIOSAN,kanoa
10369,"5",,4,square,,DIOSAN,kanoa
10370,"5",,2,square,,METPOL,kanoa
10371,"5",,0,square,,STDDED,kanoa
10372,"5",,3,square,,GREROB,kanoa
10373,"5",,4,square,,DIOSAN,kanoa
10374,"5",,4,square,,DIOSAN,kanoa
10375,"5",,4,square,,DIOSAN,kanoa
10376,"5",,3,square,,GREROB,kanoa
10377,"5",,3,square,,GREROB,kanoa
10378,"5",,3,square,,GREROB,kanoa
10379,"5",,4,square,,DIOSAN,kanoa
10380,"5",,4,square,,DIOSAN,kanoa
10381,"5",,4,square,,DIOSAN,kanoa
10382,"5",,4,square,,DIOSAN,kanoa
10383,"5",,4,square,,DIOSAN,kanoa
10384,"5",,4,square,,DIOSAN,kanoa
10385,"4",,1,square,,JACMIM,kanoa
10386,"5",,3,square,,GREROB,kanoa
10387,"5",,3,square,,GREROB,kanoa
10388,"5",,2,square,,METPOL,kanoa
10389,"5",,2,square,,METPOL,kanoa
10390,"5",,2,square,,METPOL,kanoa
10391,"5",METPOL,0,square,,STDDED,kanoa
10392,"5",,2,square,,METPOL,kanoa
10393,"5",,2,square,,METPOL,kanoa
10394,"5",,1,square,,JACMIM,kanoa
10395,"5",,4,square,,DIOSAN,kanoa
10396,"5",,2,square,,METPOL,kanoa
10397,"5",,2,square,,METPOL,kanoa
10398,"5",,3,square,,GREROB,kanoa
10399,"5",,3,square,,GREROB,kanoa
10400,"5",,3,square,,GREROB,kanoa
10401,"5",,3,square,,GREROB,kanoa
10402,"5",,2,square,,METPOL,kanoa
10403,"5",,3,square,,GREROB,kanoa
10404,"5",,3,square,,GREROB,kanoa
10405,"5",,3,square,,GREROB,kanoa
10406,"5",,3,square,,GREROB,kanoa
10407,"5",,3,square,,GREROB,kanoa
10408,"5",,3,square,,GREROB,kanoa
10409,"5",,3,square,,GREROB,kanoa
10410,"5",,3,square,,GREROB,kanoa
10411,"5",,2,square,,METPOL,kanoa
10412,"5",,3,square,,GREROB,kanoa
10413,"5",,2,square,,METPOL,kanoa
10414,"5",,3,square,,GREROB,kanoa
10415,"5",,3,square,,GREROB,kanoa
10416,"5",,3,square,,GREROB,kanoa
10417,"5",,2,square,,METPOL,kanoa
10418,"5",,3,square,,GREROB,kanoa
10419,"5",,3,square,,GREROB,kanoa
10420,"5",,2,square,,METPOL,kanoa
10421,"5",,3,square,,GREROB,kanoa
10422,"5",,3,square,,GREROB,kanoa
10423,"5",,3,square,,GREROB,kanoa
10424,"5",,3,square,,GREROB,kanoa
10425,"5",,3,square,,GREROB,kanoa
10426,"5",,3,square,,GREROB,kanoa
10427,"5",,3,square,,GREROB,kanoa
10428,"5",,3,square,,GREROB,kanoa
10429,"5",,3,square,,GREROB,kanoa
10430,"5",,3,square,,GREROB,kanoa
10431,"5",,3,square,,GREROB,kanoa
10432,"5",,2,square,,METPOL,kanoa
10433,"5",,3,square,,GREROB,kanoa
10434,"5",,3,square,,GREROB,kanoa
10435,"5",,3,square,,GREROB,kanoa
10436,"5",,3,square,,GREROB,kanoa
10437,"5",,0,square,,STDDED,kanoa
10438,"5",,3,square,,GREROB,kanoa
10439,"5",,2,square,,METPOL,kanoa
10440,"5",,2,square,,METPOL,kanoa
10441,"5",,4,square,,DIOSAN,kanoa
10442,"5",,2,square,,METPOL,kanoa
10443,"5",,4,square,,DIOSAN,kanoa
10444,"5",,0,square,,UNPRED,kanoa
10445,"5",,3,square,,GREROB,kanoa
10446,"5",,3,square,,GREROB,kanoa
10447,"5",,3,square,,GREROB,kanoa
10448,"5",,3,square,,GREROB,kanoa
10449,"5",,2,square,,METPOL,kanoa
10450,"5",,2,square,,METPOL,kanoa
10451,"5",,1,square,,JACMIM,kanoa
10452,"5",,3,square,,GREROB,kanoa
10453,"5",,3,square,,GREROB,kanoa
10454,"5",,3,square,,GREROB,kanoa
10455,"5",,2,square,,METPOL,kanoa
10456,"5",,2,square,,METPOL,kanoa
10457,"5",,3,square,,GREROB,kanoa
10458,"5",,3,square,,GREROB,kanoa
10459,"5",,2,square,,METPOL,kanoa
10460,"5",,3,square,,GREROB,kanoa
10461,"5",,3,square,,GREROB,kanoa
10462,"5",,3,square,,GREROB,kanoa
10463,"5",,2,square,,METPOL,kanoa
10464,"5",,0,square,,UNPRED,kanoa
10465,"5",,3,square,,GREROB,kanoa
10466,"5",,3,square,,GREROB,kanoa
10467,"5",,2,square,,METPOL,kanoa
10468,"5",,3,square,,GREROB,kanoa
10469,"5",,4,square,,DIOSAN,kanoa
10470,"5",,0,square,,UNPRED,kanoa
10471,"5",,0,square,,STDDED,kanoa
10472,"5",DIOSAN,0,square,,FLNDED,kanoa
10473,"5",,2,square,,METPOL,kanoa
10474,"5",,2,square,,METPOL,kanoa
10475,"5",,2,square,,METPOL,kanoa
10476,"5",,2,square,,METPOL,kanoa
10477,"5",,4,square,,DIOSAN,kanoa
10478,"5",,0,square,,FLNDED,kanoa
10479,"5",,4,square,,DIOSAN,kanoa
10480,"5",,0,square,,FLNDED,kanoa
10481,"5",,4,square,,DIOSAN,kanoa
10482,"5",,4,square,,DIOSAN,kanoa
10483,"5",,4,square,,DIOSAN,kanoa
10484,"5",,4,square,,DIOSAN,kanoa
10485,"5",DIOSAN,0,square,,STDDED,kanoa
10486,"5",,0,square,,UNPRED,kanoa
10487,"5",,3,square,,GREROB,kanoa
10488,"5",,3,square,,GREROB,kanoa
10489,"5",,3,square,,GREROB,kanoa
10490,"5",,2,square,,METPOL,kanoa
10491,"5",,2,square,,METPOL,kanoa
10492,"5",,2,square,,METPOL,kanoa
10493,"5",,0,square,,STDDED,kanoa
10494,"5",,2,square,,METPOL,kanoa
10495,"5",,2,square,,METPOL,kanoa
10496,"5",,2,square,,METPOL,kanoa
10497,"5",,0,square,,STDDED,kanoa
10498,"5",,4,square,,DIOSAN,kanoa
10499,"5",,2,square,,METPOL,kanoa
10500,"5",,3,square,,GREROB,kanoa
10501,"3",,4,square,,DIOSAN,kanoa
10502,"5",,2,square,,METPOL,kanoa
10503,"5",,2,square,,METPOL,kanoa
10504,"5",,3,square,,GREROB,kanoa
10505,"5",,4,square,,DIOSAN,kanoa
10506,"5",,0,square,,STDDED,kanoa
10507,"5",,2,square,,METPOL,kanoa
10508,"5",,2,square,,METPOL,kanoa
10509,"5",,2,square,,METPOL,kanoa
10510,"5",,4,square,,DIOSAN,kanoa
10511,"5",,2,square,,METPOL,kanoa
10512,"5",,2,square,,METPOL,kanoa
10513,"5",,0,square,,FLNDED,kanoa
10514,"5",,3,square,,GREROB,kanoa
10515,"5",,0,square,,FLNDED,kanoa
10516,"5",,0,square,,FLNDED,kanoa
10517,"5",,3,square,,GREROB,kanoa
10518,"5",,4,square,,DIOSAN,kanoa
10519,"5",,2,square,,METPOL,kanoa
10520,"5",,0,square,,FLNDED,kanoa
10521,"5",,0,square,,STDDED,kanoa
10522,"5",,0,square,,STDDED,kanoa
10523,"5",,3,square,,GREROB,kanoa
10524,"5",,2,square,,METPOL,kanoa
10525,"5",,2,square,,METPOL,kanoa
10526,"5",,1,square,,JACMIM,kanoa
10527,"5",,2,square,,METPOL,kanoa
10528,"5",,2,square,,METPOL,kanoa
10529,"5",,2,square,,METPOL,kanoa
10530,"5",,3,square,,GREROB,kanoa
10531,"5",,2,square,,METPOL,kanoa
10532,"5",,2,square,,METPOL,kanoa
10533,"5",,4,square,,DIOSAN,kanoa
10534,"5",,4,square,,DIOSAN,kanoa
10535,"5",,2,square,,METPOL,kanoa
10536,"5",,3,square,,GREROB,kanoa
10537,"5",,3,square,,GREROB,kanoa
10538,"5",,3,square,,GREROB,kanoa
10539,"5",,3,square,,GREROB,kanoa
10540,"5",,3,square,,GREROB,kanoa
10541,"5",,1,square,,JACMIM,kanoa
10542,"5",,3,square,,GREROB,kanoa
10543,"5",,3,square,,GREROB,kanoa
10544,"5",,3,square,,GREROB,kanoa
10545,"5",,3,square,,GREROB,kanoa
10546,"5",,4,square,,DIOSAN,kanoa
10547,"5",,0,square,,FLNDED,kanoa
10548,"5",,4,square,,DIOSAN,kanoa
10549,"5",,4,square,,DIOSAN,kanoa
10550,"5",,4,square,,DIOSAN,kanoa
10551,"5",,3,square,,GREROB,kanoa
10552,"5",,2,square,,METPOL,kanoa
10553,"5",,2,square,,METPOL,kanoa
10554,"5",,4,square,,DIOSAN,kanoa
10555,"5",,4,square,,DIOSAN,kanoa
10556,"5",,3,square,,GREROB,kanoa
10557,"5",,3,square,,GREROB,kanoa
10558,"5",,3,square,,GREROB,kanoa
10559,"5",,4,square,,DIOSAN,kanoa
10560,"5",,4,square,,DIOSAN,kanoa
10561,"5",,4,square,,DIOSAN,kanoa
10562,"5",,1,square,,JACMIM,kanoa
10563,"5",,1,square,,JACMIM,kanoa
10564,"5",,1,square,,JACMIM,kanoa
10565,"5",,0,square,,UNPRED,kanoa
10566,"5",,4,square,,DIOSAN,kanoa
10567,"5",,4,square,,DIOSAN,kanoa
10568,"5",,4,square,,DIOSAN,kanoa
10569,"3",,1,square,,OTHERS,kanoa
10570,"5",,3,square,,GREROB,kanoa
10571,"5",,4,square,,DIOSAN,kanoa
10572,"5",,4,square,,DIOSAN,kanoa
10573,"5",,4,square,,DIOSAN,kanoa
10574,"5",,4,square,,DIOSAN,kanoa
10575,"5",,2,square,,METPOL,kanoa
10576,"5",,2,square,,METPOL,kanoa
10577,"5",,0,square,,FLNDED,kanoa
10578,"5",,4,square,,DIOSAN,kanoa
10579,"4",,4,square,,DIOSAN,kanoa
10580,"5",,2,square,,METPOL,kanoa
10581,"5",,3,square,,GREROB,kanoa
10582,"5",,4,square,,DIOSAN,kanoa
10583,"5",,4,square,,DIOSAN,kanoa
10584,"5",,2,square,,METPOL,kanoa
10585,"5",,4,square,,DIOSAN,kanoa
10586,"5",,4,square,,DIOSAN,kanoa
10587,"5",,4,square,,DIOSAN,kanoa
10588,"5",,4,square,,DIOSAN,kanoa
10589,"5",,0,square,,STDDED,kanoa
10590,"5",,3,square,,GREROB,kanoa
10591,"5",,4,square,,DIOSAN,kanoa
10592,"5",,3,square,,GREROB,kanoa
10593,"5",,0,square,,STDDED,kanoa
10594,"5",,2,square,,METPOL,kanoa
10595,"5",,3,square,,GREROB,kanoa
10596,"5",,3,square,,GREROB,kanoa
10597,"5",,3,square,,GREROB,kanoa
10598,"5",,0,square,,FLNDED,kanoa
10599,"5",,3,square,,GREROB,kanoa
10600,"5",,4,square,,DIOSAN,kanoa
10601,"5",,0,square,,FLNDED,kanoa
10602,"5",,0,square,,UNPRED,kanoa
10603,"5",,3,square,,GREROB,kanoa
10604,"5",,4,square,,DIOSAN,kanoa
10605,"5",,0,square,,FLNDED,kanoa
10606,"5",,4,square,,DIOSAN,kanoa
10607,"5",,1,square,,JACMIM,kanoa
10608,"3",,1,square,,OTHERS,kanoa
10609,"5",,3,square,,GREROB,kanoa
10610,"5",,3,square,,GREROB,kanoa
10611,"5",,3,square,,GREROB,kanoa
10612,"5",,1,square,,JACMIM,kanoa
10613,"5",,3,square,,GREROB,kanoa
10614,"5",,3,square,,GREROB,kanoa
10615,"5",,3,square,,GREROB,kanoa
10616,"5",,2,square,,METPOL,kanoa
10617,"5",,2,square,,METPOL,kanoa
10618,"5",,3,square,,GREROB,kanoa
10619,"5",,3,square,,GREROB,kanoa
10620,"5",,3,square,,GREROB,kanoa
10621,"5",,3,square,,GREROB,kanoa
10622,"5",,4,square,,DIOSAN,kanoa
10623,"5",,3,square,,GREROB,kanoa
10624,"5",,3,square,,GREROB,kanoa
10625,"5",,3,square,,GREROB,kanoa
10626,"5",,2,square,,METPOL,kanoa
10627,"5",,2,square,,METPOL,kanoa
10628,"5",,3,square,,GREROB,kanoa
10629,"5",,4,square,,DIOSAN,kanoa
10630,"5",,4,square,,DIOSAN,kanoa
10631,"5",,3,square,,GREROB,kanoa
10632,"5",,3,square,,GREROB,kanoa
10633,"5",,3,square,,GREROB,kanoa
10634,"5",,3,square,,GREROB,kanoa
10635,"5",,3,square,,GREROB,kanoa
10636,"5",,3,square,,GREROB,kanoa
10637,"5",,3,square,,GREROB,kanoa
10638,"5",,3,square,,GREROB,kanoa
10639,"5",,3,square,,GREROB,kanoa
10640,"5",,3,square,,GREROB,kanoa
10641,"5",,4,square,,DIOSAN,kanoa
10642,"5",,4,square,,DIOSAN,kanoa
10643,"5",,3,square,,GREROB,kanoa
10644,"5",,3,square,,GREROB,kanoa
10645,"5",,3,square,,GREROB,kanoa
10646,"5",,4,square,,DIOSAN,kanoa
10647,"5",,4,square,,DIOSAN,kanoa
10648,"5",,3,square,,GREROB,kanoa
10649,"5",,3,square,,GREROB,kanoa
10650,"5",,3,square,,GREROB,kanoa
10651,"5",,3,square,,GREROB,kanoa
10652,"5",,3,square,,GREROB,kanoa
10653,"5",,3,square,,GREROB,kanoa
10654,"5",,3,square,,GREROB,kanoa
10655,"5",,3,square,,GREROB,kanoa
10656,"5",,3,square,,GREROB,kanoa
10657,"5",,3,square,,GREROB,kanoa
10658,"5",,3,square,,GREROB,kanoa
10659,"5",,3,square,,GREROB,kanoa
10660,"5",,3,square,,GREROB,kanoa
10661,"5",,3,square,,GREROB,kanoa
10662,"5",,3,square,,GREROB,kanoa
10663,"5",,3,square,,GREROB,kanoa
10664,"5",,3,square,,GREROB,kanoa
10665,"5",,2,square,,METPOL,kanoa
10666,"5",,4,square,,DIOSAN,kanoa
10667,"5",,4,square,,DIOSAN,kanoa
10668,"5",,4,square,,DIOSAN,kanoa
10669,"5",,4,square,,DIOSAN,kanoa
10670,"5",,4,square,,DIOSAN,kanoa
10671,"5",,3,square,,GREROB,kanoa
10672,"5",,3,square,,GREROB,kanoa
10673,"5",,3,square,,GREROB,kanoa
10674,"5",,2,square,,METPOL,kanoa
10675,"5",,0,square,,STDDED,kanoa
10676,"5",,4,square,,DIOSAN,kanoa
10677,"5",,4,square,,DIOSAN,kanoa
10678,"5",,3,square,,GREROB,kanoa
10679,"5",,3,square,,GREROB,kanoa
10680,"5",,4,square,,DIOSAN,kanoa
10681,"5",,0,square,,STDDED,kanoa
10682,"5",,3,square,,GREROB,kanoa
10683,"5",,2,square,,METPOL,kanoa
10684,"5",,4,square,,DIOSAN,kanoa
10685,"5",,4,square,,DIOSAN,kanoa
10686,"5",,4,square,,DIOSAN,kanoa
10687,"5",,0,square,,STDDED,kanoa
10688,"5",,0,square,,STDDED,kanoa
10689,"5",,3,square,,GREROB,kanoa
10690,"5",,3,square,,GREROB,kanoa
10691,"5",,4,square,,DIOSAN,kanoa
10692,"5",,0,square,,STDDED,kanoa
10693,"5",,3,square,,GREROB,kanoa
10694,"5",,3,square,,GREROB,kanoa
10695,"5",,3,square,,GREROB,kanoa
10696,"5",,4,square,,DIOSAN,kanoa
10697,"5",,3,square,,GREROB,kanoa
10698,"5",,3,square,,GREROB,kanoa
10699,"5",,3,square,,GREROB,kanoa
10700,"5",,3,square,,GREROB,kanoa
10701,"5",,3,square,,GREROB,kanoa
10702,"5",,3,square,,GREROB,kanoa
10703,"5",,3,square,,GREROB,kanoa
10704,"5",,3,square,,GREROB,kanoa
10705,"5",,4,square,,DIOSAN,kanoa
10706,"5",,4,square,,DIOSAN,kanoa
10707,"5",,3,square,,GREROB,kanoa
10708,"5",,3,square,,GREROB,kanoa
10709,"5",,4,square,,DIOSAN,kanoa
10710,"5",,4,square,,DIOSAN,kanoa
10711,"5",,0,square,,STDDED,kanoa
10712,"5",,4,square,,DIOSAN,kanoa
10713,"5",,4,square,,DIOSAN,kanoa
10714,"5",,4,square,,DIOSAN,kanoa
10715,"5",,3,square,,GREROB,kanoa
10716,"5",,3,square,,GREROB,kanoa
10717,"5",,3,square,,GREROB,kanoa
10718,"5",,3,square,,GREROB,kanoa
10719,"5",,3,square,,GREROB,kanoa
10720,"5",,4,square,,DIOSAN,kanoa
10721,"5",,3,square,,GREROB,kanoa
10722,"5",,4,square,,DIOSAN,kanoa
10723,"5",,4,square,,DIOSAN,kanoa
10724,"5",,3,square,,GREROB,kanoa
10725,"5",,3,square,,GREROB,kanoa
10726,"5",,3,square,,GREROB,kanoa
10727,"5",,4,square,,DIOSAN,kanoa
10728,"5",,3,square,,GREROB,kanoa
10729,"5",,3,square,,GREROB,kanoa
10730,"5",,3,square,,GREROB,kanoa
10731,"5",,4,square,,DIOSAN,kanoa
10732,"5",,4,square,,DIOSAN,kanoa
10733,"5",,3,square,,GREROB,kanoa
10734,"5",,3,square,,GREROB,kanoa
10735,"5",,3,square,,GREROB,kanoa
10736,"5",,3,square,,GREROB,kanoa
10737,"5",GREROB,0,square,,STDDED,kanoa
10738,"5",,0,square,,FLNDED,kanoa
10739,"5",,0,square,,FLNDED,kanoa
10740,"5",,4,square,,DIOSAN,kanoa
10741,"5",,4,square,,DIOSAN,kanoa
10742,"5",,4,square,,DIOSAN,kanoa
10743,"5",,0,square,,FLNDED,kanoa
10744,"5",,3,square,,GREROB,kanoa
10745,"5",,0,square,,FLNDED,kanoa
10746,"5",,3,square,,GREROB,kanoa
10747,"5",,3,square,,GREROB,kanoa
10748,"5",,3,square,,GREROB,kanoa
10749,"5",,3,square,,GREROB,kanoa
10750,"5",,4,square,,DIOSAN,kanoa
10751,"5",,0,square,,FLNDED,kanoa
10752,"5",,0,square,,FLNDED,kanoa
10753,"5",,3,square,,GREROB,kanoa
10754,"5",,0,square,,FLNDED,kanoa
10755,"4",,1,square,,OTHERS,kanoa
10756,"5",,4,square,,DIOSAN,kanoa
10757,"5",,3,square,,GREROB,kanoa
10758,"5",,3,square,,GREROB,kanoa
10759,"5",,3,square,,GREROB,kanoa
10760,"5",,3,square,,GREROB,kanoa
10761,"5",,3,square,,GREROB,kanoa
10762,"3",,4,square,,DIOSAN,kanoa
10763,"5",,0,square,,UNPRED,kanoa
10764,"5",,3,square,,GREROB,kanoa
10765,"5",,4,square,,DIOSAN,kanoa
10766,"5",,3,square,,GREROB,kanoa
10767,"5",,0,square,,UNPRED,kanoa
10768,"5",,0,square,,FLNDED,kanoa
10769,"5",,3,square,,GREROB,kanoa
10770,"5",,3,square,,GREROB,kanoa
10771,"5",,3,square,,GREROB,kanoa
10772,"5",,3,square,,GREROB,kanoa
10773,"5",,0,square,,UNPRED,kanoa
10774,"5",,4,square,,DIOSAN,kanoa
10775,"5",,4,square,,DIOSAN,kanoa
10776,"5",,4,square,,DIOSAN,kanoa
10777,"5",,3,square,,GREROB,kanoa
10778,"5",,3,square,,GREROB,kanoa
10779,"5",,3,square,,GREROB,kanoa
10780,"5",,0,square,,FLNDED,kanoa
10781,"5",,4,square,,DIOSAN,kanoa
10782,"5",,4,square,,DIOSAN,kanoa
10783,"5",,4,square,,DIOSAN,kanoa
10784,"5",,4,square,,DIOSAN,kanoa
10785,"5",,3,square,,GREROB,kanoa
10786,"5",,3,square,,GREROB,kanoa
10787,"5",,3,square,,GREROB,kanoa
10788,"5",,3,square,,GREROB,kanoa
10789,"5",,4,square,,DIOSAN,kanoa
10790,"5",,4,square,,DIOSAN,kanoa
10791,"5",,3,square,,GREROB,kanoa
10792,"5",,0,square,,FLNDED,kanoa
10793,"5",,3,square,,GREROB,kanoa
10794,"5",,3,square,,GREROB,kanoa
10795,"5",,3,square,,GREROB,kanoa
10796,"5",,3,square,,GREROB,kanoa
10797,"5",,3,square,,GREROB,kanoa
10798,"5",,3,square,,GREROB,kanoa
10799,"5",,0,square,,FLNDED,kanoa
10800,"5",,3,square,,GREROB,kanoa
10801,"5",,3,square,,GREROB,kanoa
10802,"5",,3,square,,GREROB,kanoa
10803,"5",,3,square,,GREROB,kanoa
10804,"5",,3,square,,GREROB,kanoa
10805,"5",,0,square,,UNPRED,kanoa
10806,"5",,0,square,,UNPRED,kanoa
10807,"5",,4,square,,DIOSAN,kanoa
10808,"5",,4,square,,DIOSAN,kanoa
10809,"5",,4,square,,DIOSAN,kanoa
10810,"5",,3,square,,GREROB,kanoa
10811,"5",,3,square,,GREROB,kanoa
10812,"5",,3,square,,GREROB,kanoa
10813,"5",,1,square,,PLASAN,kanoa
10814,"5",,3,square,,GREROB,kanoa
10815,"5",,3,square,,GREROB,kanoa
10816,"5",,3,square,,GREROB,kanoa
10817,"5",,0,square,,FLNDED,kanoa
10818,"5",,0,square,,FLNDED,kanoa
10819,"5",,3,square,,GREROB,kanoa
10820,"5",,0,square,,FLNDED,kanoa
10821,"5",,0,square,,FLNDED,kanoa
10822,"5",,4,square,,DIOSAN,kanoa
10823,"5",,4,square,,DIOSAN,kanoa
10824,"5",,3,square,,GREROB,kanoa
10825,"5",,3,square,,GREROB,kanoa
10826,"5",,3,square,,GREROB,kanoa
10827,"5",,0,square,,FLNDED,kanoa
10828,"5",,4,square,,DIOSAN,kanoa
10829,"5",,4,square,,DIOSAN,kanoa
10830,"5",,3,square,,GREROB,kanoa
10831,"5",,0,square,,FLNDED,kanoa
10832,"5",,4,square,,DIOSAN,kanoa
10833,"5",,4,square,,DIOSAN,kanoa
10834,"5",,4,square,,DIOSAN,kanoa
10835,"5",,4,square,,DIOSAN,kanoa
10836,"5",,4,square,,DIOSAN,kanoa
10837,"5",,3,square,,GREROB,kanoa
10838,"5",,4,square,,DIOSAN,kanoa
10839,"5",DIOSAN,0,square,,STDDED,kanoa
10840,"5",,4,square,,DIOSAN,kanoa
10841,"5",,4,square,,DIOSAN,kanoa
10842,"5",,4,square,,DIOSAN,kanoa
10843,"5",,4,square,,DIOSAN,kanoa
10844,"3",,4,square,,DIOSAN,kanoa
10845,"5",,3,square,,GREROB,kanoa
10846,"5",,3,square,,GREROB,kanoa
10847,"5",,3,square,,GREROB,kanoa
10848,"5",,3,square,,GREROB,kanoa
10849,"5",,3,square,,GREROB,kanoa
10850,"5",,3,square,,GREROB,kanoa
10851,"5",,1,square,,JACMIM,kanoa
10852,"5",,4,square,,DIOSAN,kanoa
10853,"5",,4,square,,DIOSAN,kanoa
10854,"5",,4,square,,DIOSAN,kanoa
10855,"5",,4,square,,DIOSAN,kanoa
10856,"5",,4,square,,DIOSAN,kanoa
10857,"5",,4,square,,DIOSAN,kanoa
10858,"5",,4,square,,DIOSAN,kanoa
10859,"5",,4,square,,DIOSAN,kanoa
10860,"5",,4,square,,DIOSAN,kanoa
10861,"5",,3,square,,GREROB,kanoa
10862,"5",,4,square,,DIOSAN,kanoa
10863,"5",,3,square,,GREROB,kanoa
10864,"5",,3,square,,GREROB,kanoa
10865,"5",,3,square,,GREROB,kanoa
10866,"5",,3,square,,GREROB,kanoa
10867,"5",,3,square,,GREROB,kanoa
10868,"5",,4,square,,DIOSAN,kanoa
10869,"5",,4,square,,DIOSAN,kanoa
10870,"5",,4,square,,DIOSAN,kanoa
10871,"5",,4,square,,DIOSAN,kanoa
10872,"5",,4,square,,DIOSAN,kanoa
10873,"5",,4,square,,DIOSAN,kanoa
10874,"5",,4,square,,DIOSAN,kanoa
10875,"5",,4,square,,DIOSAN,kanoa
10876,"5",,4,square,,DIOSAN,kanoa
10877,"5",,4,square,,DIOSAN,kanoa
10878,"5",,4,square,,DIOSAN,kanoa
10879,"5",,0,square,,FLNDED,kanoa
10880,"5",,4,square,,DIOSAN,kanoa
10881,"5",,4,square,,DIOSAN,kanoa
10882,"5",,3,square,,GREROB,kanoa
10883,"5",,3,square,,GREROB,kanoa
10884,"5",,3,square,,GREROB,kanoa
10885,"5",,3,square,,GREROB,kanoa
10886,"5",,4,square,,DIOSAN,kanoa
10887,"5",,2,square,,METPOL,kanoa
10888,"5",,3,square,,GREROB,kanoa
10889,"5",,3,square,,GREROB,kanoa
10890,"5",,2,square,,METPOL,kanoa
10891,"5",,3,square,,GREROB,kanoa
10892,"5",,2,square,,METPOL,kanoa
10893,"5",,4,square,,DIOSAN,kanoa
10894,"5",,3,square,,GREROB,kanoa
10895,"5",,3,square,,GREROB,kanoa
10896,"5",,3,square,,GREROB,kanoa
10897,"5",,3,square,,GREROB,kanoa
10898,"5",,2,square,,METPOL,kanoa
10899,"5",,2,square,,METPOL,kanoa
10900,"5",METPOL,0,square,,STDDED,kanoa
10901,"5",,2,square,,METPOL,kanoa
10902,"5",,0,square,,STDDED,kanoa
10903,"5",Mixed,2,square,,METPOL,kanoa
10904,"5",,2,square,,METPOL,kanoa
10905,"5",METPOL,0,square,,FLNDED,kanoa
10906,"5",,3,square,,GREROB,kanoa
